date,name,time,record identifier,record identifier 2,latitude,longitude,maximum sustained wind (in knots),minimum pressure (millibars),wind radii NE,wind raddi SE,wind radii SW,wind radii NW,wind radii NE 2,win radii SE,wind radii SW 2,wind radii NW 2,wind radii NE 3,wind radii SE,wind radii SW 3,wind radii NW 3
20100902,GASTON,1800,,LO,13.5,-39.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100903,GASTON,0,,LO,13.8,-40.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100903,GASTON,600,,LO,14.1,-40.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100903,GASTON,1200,,LO,14.5,-41.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100903,GASTON,1800,,LO,15,-42,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100904,GASTON,0,,LO,15.4,-43,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100904,GASTON,600,,LO,15.9,-44.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100904,GASTON,1200,,LO,16.3,-45.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100904,GASTON,1800,,LO,16.5,-46.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100905,GASTON,0,,LO,16.7,-47.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100905,GASTON,600,,LO,16.8,-48.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100905,GASTON,1200,,LO,16.9,-50,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100905,GASTON,1800,,LO,17,-51.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100906,GASTON,0,,LO,17.1,-52.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100906,GASTON,600,,LO,17.3,-54,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100906,GASTON,1200,,LO,17.4,-55.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100906,GASTON,1800,,LO,17.5,-57.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100907,GASTON,0,,LO,17.4,-59,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100907,GASTON,600,,LO,17.1,-60.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100907,GASTON,1200,,LO,16.8,-62.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100907,GASTON,1800,,LO,16.8,-64.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100908,GASTON,0,,LO,17,-66.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100908,GASTON,600,,LO,17.4,-67.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL102010,,HERMINE,23,,,0,,,,,,,,,,,,,,
20100904,HERMINE,1800,,LO,17.5,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100905,HERMINE,0,,LO,18.3,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100905,HERMINE,600,,LO,19,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100905,HERMINE,1200,,LO,19.5,-95.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100905,HERMINE,1800,,TD,20,-95.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
20100906,HERMINE,0,,TD,20.7,-95,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
20100906,HERMINE,600,,TS,21.8,-95.1,40,1001,90,60,0,0,0,0,0,0,0,0,0,0
20100906,HERMINE,1200,,TS,23,-95.6,45,998,90,90,0,30,0,0,0,0,0,0,0,0
20100906,HERMINE,1800,,TS,24,-96.5,50,995,90,90,20,30,30,30,0,20,0,0,0,0
20100907,HERMINE,0,,TS,24.9,-97.2,55,991,90,60,20,30,20,20,0,0,0,0,0,0
20100907,HERMINE,200,L,TS,25.3,-97.4,60,989,90,60,20,30,20,20,0,0,0,0,0,0
20100907,HERMINE,600,,TS,26.2,-97.7,55,990,90,75,20,30,15,15,0,15,0,0,0,0
20100907,HERMINE,1200,,TS,27.7,-98.1,45,991,90,90,0,0,0,0,0,0,0,0,0,0
20100907,HERMINE,1800,,TS,29.4,-98.6,40,996,40,40,0,0,0,0,0,0,0,0,0,0
20100908,HERMINE,0,,TD,30.6,-99.1,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20100908,HERMINE,600,,TD,31.6,-99.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
20100908,HERMINE,1200,,TD,32.7,-99.5,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100908,HERMINE,1800,,TD,33.7,-98.7,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100909,HERMINE,0,,TD,34.7,-97.9,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100909,HERMINE,600,,TD,35.5,-97.2,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100909,HERMINE,1200,,TD,36.3,-96.4,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100909,HERMINE,1800,,LO,37,-95.5,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100910,HERMINE,0,,LO,37.5,-95,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL112010,,IGOR,61,,,0,,,,,,,,,,,,,,
20100908,IGOR,600,,TD,14,-22.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100908,IGOR,1200,,TS,13.8,-23.3,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
20100908,IGOR,1800,,TS,13.8,-23.7,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
20100909,IGOR,0,,TS,13.8,-24.1,40,1005,0,45,45,30,0,0,0,0,0,0,0,0
20100909,IGOR,600,,TS,13.9,-24.8,35,1005,0,45,45,30,0,0,0,0,0,0,0,0
20100909,IGOR,1200,,TD,14.2,-25.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100909,IGOR,1800,,TD,14.7,-26.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100910,IGOR,0,,TD,15.4,-27.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
20100910,IGOR,600,,TD,15.9,-28.7,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
20100910,IGOR,1200,,TS,16.3,-30.4,35,1004,0,0,30,30,0,0,0,0,0,0,0,0
20100910,IGOR,1800,,TS,16.6,-32.5,40,1002,0,0,40,40,0,0,0,0,0,0,0,0
20100911,IGOR,0,,TS,16.9,-34.8,50,999,0,0,40,40,0,0,0,20,0,0,0,0
20100911,IGOR,600,,TS,17.1,-37,60,995,40,40,40,40,20,0,0,20,0,0,0,0
20100911,IGOR,1200,,TS,17.3,-38.7,60,995,100,60,60,100,45,30,0,30,0,0,0,0
20100911,IGOR,1800,,TS,17.4,-40.4,60,995,100,60,60,100,45,30,0,30,0,0,0,0
20100912,IGOR,0,,HU,17.6,-42,65,987,100,60,60,100,45,30,20,30,15,0,0,15
20100912,IGOR,600,,HU,17.7,-43.5,70,985,100,60,60,100,45,30,20,30,15,0,0,15
20100912,IGOR,1200,,HU,17.7,-44.9,90,970,120,80,80,120,50,40,30,40,30,15,15,20
20100912,IGOR,1800,,HU,17.7,-46.1,115,948,140,110,90,130,70,60,40,60,30,30,15,30
20100913,IGOR,0,,HU,17.7,-47.3,130,935,140,110,90,130,70,60,40,60,30,30,15,30
20100913,IGOR,600,,HU,17.6,-48.3,130,935,150,140,90,130,70,60,50,60,30,30,15,30
20100913,IGOR,1200,,HU,17.6,-49.3,130,933,150,140,100,130,80,60,50,80,45,30,30,45
20100913,IGOR,1800,,HU,17.6,-50.2,125,937,180,140,110,140,90,70,60,80,45,30,30,45
20100914,IGOR,0,,HU,17.7,-50.9,125,937,180,140,110,140,90,70,60,80,45,30,30,45
20100914,IGOR,600,,HU,17.9,-51.5,115,945,180,140,110,140,90,70,60,80,45,30,30,45
20100914,IGOR,1200,,HU,18.2,-52.1,115,945,180,140,110,140,90,70,60,80,45,30,30,45
20100914,IGOR,1800,,HU,18.6,-52.8,125,933,210,150,130,160,90,70,60,90,45,30,30,45
20100915,IGOR,0,,HU,18.9,-53.5,135,924,210,150,130,160,100,70,60,90,45,30,30,45
20100915,IGOR,600,,HU,19.2,-54.1,125,935,210,150,130,160,100,80,60,90,45,30,30,45
20100915,IGOR,1200,,HU,19.5,-54.7,115,945,210,150,130,160,100,80,60,90,45,30,30,45
20100915,IGOR,1800,,HU,19.8,-55.3,115,942,210,175,140,175,120,80,60,100,45,45,30,45
20100916,IGOR,0,,HU,20.1,-56,120,936,240,210,180,210,120,90,80,100,60,45,45,60
20100916,IGOR,600,,HU,20.4,-56.5,125,929,240,210,180,210,130,90,80,110,60,45,45,60
20100916,IGOR,1200,,HU,20.8,-57.1,120,934,240,210,180,210,130,90,80,110,60,45,45,60
20100916,IGOR,1800,,HU,21.4,-57.8,115,940,250,210,180,225,140,110,100,120,90,60,45,75
20100917,IGOR,0,,HU,21.8,-58.4,115,935,250,210,180,225,140,110,100,120,90,60,45,75
20100917,IGOR,600,,HU,22.2,-59.1,110,935,250,210,180,240,140,110,100,120,90,60,45,75
20100917,IGOR,1200,,HU,22.8,-59.9,100,945,250,210,180,240,140,110,100,120,90,60,45,75
20100917,IGOR,1800,,HU,23.5,-60.7,90,947,300,210,200,240,160,110,130,120,90,60,45,75
20100918,IGOR,0,,HU,24.2,-61.6,90,947,300,210,200,240,160,110,130,120,90,60,45,75
20100918,IGOR,600,,HU,24.9,-62.5,85,939,300,210,200,240,160,110,130,130,90,60,45,75
20100918,IGOR,1200,,HU,25.7,-63.3,85,939,300,210,200,240,160,110,130,130,90,60,45,75
20100918,IGOR,1800,,HU,26.6,-64,80,945,300,225,200,240,160,110,110,130,80,50,45,75
20100919,IGOR,0,,HU,27.5,-64.6,80,945,300,225,200,240,160,110,110,150,80,45,45,75
20100919,IGOR,600,,HU,28.4,-65.2,75,949,300,225,200,260,160,130,120,140,75,45,60,75
20100919,IGOR,1200,,HU,29.6,-65.6,75,949,300,250,200,300,160,130,120,140,75,45,60,75
20100919,IGOR,1800,,HU,30.8,-65.9,70,952,300,250,200,300,180,150,120,150,75,60,60,75
20100920,IGOR,0,,HU,31.9,-65.7,65,953,300,250,200,300,180,150,120,150,75,60,75,75
20100920,IGOR,600,,HU,33.2,-65.2,65,957,350,300,250,300,180,150,120,160,75,50,75,75
20100920,IGOR,1200,,HU,35.1,-64.2,65,960,350,300,250,300,180,150,120,160,75,50,75,75
20100920,IGOR,1800,,HU,37.2,-62.6,65,960,350,300,250,300,180,150,120,160,75,45,60,75
20100921,IGOR,0,,HU,39,-60.4,65,960,400,350,300,350,200,180,140,160,75,45,60,75
20100921,IGOR,600,,HU,41.5,-57,65,960,400,350,300,350,210,180,140,160,75,45,60,75
20100921,IGOR,1200,,HU,44.8,-54.4,65,955,400,350,350,350,200,180,140,160,75,45,60,75
20100921,IGOR,1500,L,HU,46.6,-53.2,75,950,400,350,350,350,200,180,140,160,75,45,60,75
20100921,IGOR,1800,,EX,48.5,-52.1,75,950,450,400,350,400,220,210,160,180,0,75,75,75
20100922,IGOR,0,,EX,51.5,-50.5,75,950,450,400,350,400,220,210,160,180,0,75,75,75
20100922,IGOR,600,,EX,53.5,-49.5,70,950,450,400,350,400,220,210,160,180,0,75,75,75
20100922,IGOR,1200,,EX,55.5,-49.4,70,950,450,400,350,400,220,240,160,180,0,75,75,75
20100922,IGOR,1800,,EX,57,-50,65,955,450,400,350,400,220,240,160,180,0,75,75,75
20100923,IGOR,0,,EX,58.5,-51,60,960,450,400,350,400,220,240,160,180,0,0,0,0
AL122010,,JULIA,51,,,0,,,,,,,,,,,,,,
20100912,JULIA,600,,TD,12.9,-20.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100912,JULIA,1200,,TD,13,-21.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100912,JULIA,1800,,TS,13.1,-22.1,35,1005,45,45,0,60,0,0,0,0,0,0,0,0
20100913,JULIA,0,,TS,13.5,-23.1,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
20100913,JULIA,600,,TS,14,-24.2,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
20100913,JULIA,1200,,TS,14.5,-25.4,40,1004,45,45,45,60,0,0,0,0,0,0,0,0
20100913,JULIA,1800,,TS,15,-26.5,45,1003,45,45,45,60,0,0,0,0,0,0,0,0
20100914,JULIA,0,,TS,15.3,-27.5,45,1002,60,45,45,60,0,0,0,0,0,0,0,0
20100914,JULIA,600,,TS,15.6,-28.4,60,994,60,45,45,60,30,20,20,20,0,0,0,0
20100914,JULIA,1200,,HU,15.9,-29.2,70,987,75,60,45,60,30,30,20,30,20,20,0,20
20100914,JULIA,1800,,HU,16.1,-29.9,80,979,75,60,60,60,30,30,20,30,20,20,0,20
20100915,JULIA,0,,HU,16.4,-30.6,90,973,90,60,60,60,30,30,20,30,20,20,0,20
20100915,JULIA,600,,HU,16.9,-31.4,110,956,90,75,75,75,40,30,30,30,30,20,20,20
20100915,JULIA,1200,,HU,17.7,-32.2,120,948,105,75,75,90,40,30,30,30,30,20,20,20
20100915,JULIA,1800,,HU,18.8,-33,115,951,105,90,75,105,50,40,30,40,30,20,20,30
20100916,JULIA,0,,HU,19.9,-34.1,105,958,105,90,75,105,50,40,30,40,30,20,20,30
20100916,JULIA,600,,HU,20.9,-35.8,100,962,120,105,75,120,60,50,30,50,30,20,20,30
20100916,JULIA,1200,,HU,21.8,-37.7,90,970,120,105,75,120,60,50,30,50,30,20,20,30
20100916,JULIA,1800,,HU,22.7,-40,80,977,120,105,75,120,60,50,30,50,30,20,20,30
20100917,JULIA,0,,HU,23.1,-42,75,981,105,105,75,105,60,50,30,50,30,20,20,30
20100917,JULIA,600,,HU,23.5,-44,75,981,105,105,75,105,60,50,30,50,30,20,20,30
20100917,JULIA,1200,,HU,23.9,-45.8,70,983,105,105,75,105,60,50,30,50,30,20,20,30
20100917,JULIA,1800,,HU,24.6,-47.4,65,986,120,105,75,105,60,50,30,50,30,20,0,30
20100918,JULIA,0,,TS,25.6,-48.7,60,988,135,120,75,105,70,50,30,40,0,0,0,0
20100918,JULIA,600,,TS,26.9,-49.8,55,991,150,135,75,105,80,60,30,40,0,0,0,0
20100918,JULIA,1200,,TS,28.3,-50.7,50,994,150,150,75,105,90,60,0,0,0,0,0,0
20100918,JULIA,1800,,TS,29.8,-51.4,50,993,150,165,75,105,100,70,0,0,0,0,0,0
20100919,JULIA,0,,TS,31.4,-51.8,55,989,150,180,75,105,100,80,0,30,0,0,0,0
20100919,JULIA,600,,TS,32.8,-52,50,993,150,180,75,105,100,80,0,30,0,0,0,0
20100919,JULIA,1200,,TS,33.9,-51.4,45,995,150,180,90,105,0,0,0,0,0,0,0,0
20100919,JULIA,1800,,TS,34.6,-50.2,45,995,150,195,105,105,0,0,0,0,0,0,0,0
20100920,JULIA,0,,TS,34.9,-49.2,45,995,150,210,120,105,0,0,0,0,0,0,0,0
20100920,JULIA,600,,TS,34.9,-48,40,997,150,195,105,105,0,0,0,0,0,0,0,0
20100920,JULIA,1200,,TS,34.7,-46.9,40,999,150,180,90,120,0,0,0,0,0,0,0,0
20100920,JULIA,1800,,LO,34.6,-46,40,1002,135,150,75,120,0,0,0,0,0,0,0,0
20100921,JULIA,0,,LO,34.4,-45.1,40,1003,135,120,0,120,0,0,0,0,0,0,0,0
20100921,JULIA,600,,LO,34.4,-44.1,35,1004,120,90,0,105,0,0,0,0,0,0,0,0
20100921,JULIA,1200,,LO,34.5,-43,35,1005,90,0,0,75,0,0,0,0,0,0,0,0
20100921,JULIA,1800,,LO,34.5,-41.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100922,JULIA,0,,LO,34.3,-40.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100922,JULIA,600,,LO,33.9,-39.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100922,JULIA,1200,,LO,33.6,-38.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100922,JULIA,1800,,LO,33.2,-38,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100923,JULIA,0,,LO,33,-37.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100923,JULIA,600,,LO,32.7,-37.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100923,JULIA,1200,,LO,32.4,-37.8,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100923,JULIA,1800,,LO,32,-38.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100924,JULIA,0,,LO,31.5,-40,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20100924,JULIA,600,,LO,31.2,-41.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
20100924,JULIA,1200,,LO,30.9,-43.1,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
20100924,JULIA,1800,,LO,30.6,-44.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL132010,,KARL,22,,,0,,,,,,,,,,,,,,
20100913,KARL,1800,,LO,16.3,-78.5,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100914,KARL,0,,LO,16.6,-79.8,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
20100914,KARL,600,,LO,17,-81.1,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
20100914,KARL,1200,,TD,17.6,-82.3,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20100914,KARL,1800,,TS,18.1,-83.6,35,1001,10,10,0,0,0,0,0,0,0,0,0,0
20100915,KARL,0,,TS,18.3,-85,40,999,25,15,0,15,0,0,0,0,0,0,0,0
20100915,KARL,600,,TS,18.3,-86.2,55,997,40,30,30,40,30,25,25,30,0,0,0,0
20100915,KARL,1200,,TS,18.5,-87.6,55,991,45,30,30,45,30,25,25,30,0,0,0,0
20100915,KARL,1245,L,TS,18.5,-87.8,55,991,45,30,30,45,30,25,25,30,0,0,0,0
20100915,KARL,1800,,TS,18.8,-88.8,45,994,35,20,20,35,0,0,0,0,0,0,0,0
20100916,KARL,0,,TS,19.2,-90.1,40,997,0,0,50,50,0,0,0,0,0,0,0,0
20100916,KARL,600,,TS,19.4,-91.1,45,994,15,15,60,50,0,0,0,0,0,0,0,0
20100916,KARL,1200,,TS,19.6,-92.2,55,986,45,50,60,50,25,0,0,25,0,0,0,0
20100916,KARL,1800,,HU,19.6,-93.3,70,982,60,50,50,60,25,15,15,25,10,0,0,10
20100917,KARL,0,,HU,19.7,-94.1,85,971,90,50,50,75,30,15,15,25,15,0,0,10
20100917,KARL,600,,HU,19.7,-94.9,95,966,90,70,70,90,40,40,40,40,20,15,15,20
20100917,KARL,1200,,HU,19.6,-95.6,110,956,80,70,70,80,40,30,30,40,20,15,15,20
20100917,KARL,1500,T,HU,19.4,-96,110,970,80,70,70,80,40,30,30,40,20,15,15,20
20100917,KARL,1645,L,HU,19.3,-96.2,100,976,80,70,70,80,40,30,30,40,20,15,15,20
20100917,KARL,1800,,HU,19.2,-96.4,90,979,80,70,50,80,40,30,25,40,20,15,10,20
20100918,KARL,0,,TS,18.7,-97.1,60,995,30,30,30,30,15,15,15,15,0,0,0,0
20100918,KARL,600,,TD,18.6,-97.4,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL142010,,LISA,38,,,0,,,,,,,,,,,,,,
20100920,LISA,0,,LO,15.2,-32,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100920,LISA,600,,LO,15.5,-32.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100920,LISA,1200,,LO,15.9,-32.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100920,LISA,1800,,TD,16.3,-32,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100921,LISA,0,,TS,16.8,-31.9,35,1005,35,35,0,20,0,0,0,0,0,0,0,0
20100921,LISA,600,,TS,17.3,-31.8,40,1003,35,35,0,20,0,0,0,0,0,0,0,0
20100921,LISA,1200,,TS,17.7,-31.7,40,1002,35,35,25,25,0,0,0,0,0,0,0,0
20100921,LISA,1800,,TS,17.8,-31.5,40,1002,35,35,35,35,0,0,0,0,0,0,0,0
20100922,LISA,0,,TS,17.6,-31.3,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
20100922,LISA,600,,TS,17.3,-30.9,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
20100922,LISA,1200,,TS,17.3,-30.4,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
20100922,LISA,1800,,TD,17.4,-30,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100923,LISA,0,,TD,17.5,-29.7,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100923,LISA,600,,TD,17.5,-29.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
20100923,LISA,1200,,TS,17.5,-28.8,35,1004,40,40,0,40,0,0,0,0,0,0,0,0
20100923,LISA,1800,,TS,17.6,-28.3,35,1003,40,40,20,40,0,0,0,0,0,0,0,0
20100924,LISA,0,,TS,17.9,-28,35,1002,40,40,20,40,0,0,0,0,0,0,0,0
20100924,LISA,600,,TS,18.3,-27.7,40,1001,40,40,30,40,0,0,0,0,0,0,0,0
20100924,LISA,1200,,TS,19,-27.6,50,998,40,40,30,40,15,15,0,0,0,0,0,0
20100924,LISA,1800,,TS,19.7,-27.7,60,993,50,40,30,40,15,15,10,15,0,0,0,0
20100924,LISA,2100,S,HU,20,-27.7,65,988,50,40,30,40,20,15,10,20,10,10,0,10
20100925,LISA,0,,HU,20.4,-27.8,75,982,50,40,30,40,20,15,10,20,10,10,0,10
20100925,LISA,600,,HU,21.3,-28,70,986,50,40,30,40,20,15,10,20,10,10,0,10
20100925,LISA,1200,,TS,22.3,-28.3,60,990,50,40,30,40,20,15,10,20,0,0,0,0
20100925,LISA,1800,,TS,23.2,-28.6,50,996,50,40,30,40,15,0,0,15,0,0,0,0
20100926,LISA,0,,TS,24,-28.8,40,1002,50,40,20,40,0,0,0,0,0,0,0,0
20100926,LISA,600,,TS,24.8,-28.9,35,1004,50,40,0,40,0,0,0,0,0,0,0,0
20100926,LISA,1200,,TD,25.3,-29,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20100926,LISA,1800,,LO,25.8,-29.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20100927,LISA,0,,LO,26.3,-29.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100927,LISA,600,,LO,26.8,-30.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20100927,LISA,1200,,LO,27.4,-30.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
20100927,LISA,1800,,LO,28,-31.1,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20100928,LISA,0,,LO,28.6,-31.5,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20100928,LISA,600,,LO,29.1,-31.7,30,1015,0,0,0,0,0,0,0,0,0,0,0,0
20100928,LISA,1200,,LO,29.5,-31.7,30,1015,0,0,0,0,0,0,0,0,0,0,0,0
20100928,LISA,1800,,LO,29.9,-31.6,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
20100929,LISA,0,,LO,30.2,-31.5,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL152010,,MATTHEW,16,,,0,,,,,,,,,,,,,,
20100923,MATTHEW,1200,,TD,13.7,-74.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20100923,MATTHEW,1800,,TS,13.9,-76.2,35,1007,90,0,0,0,0,0,0,0,0,0,0,0
20100924,MATTHEW,0,,TS,14,-77.7,40,1005,75,0,0,40,0,0,0,0,0,0,0,0
20100924,MATTHEW,600,,TS,14,-79.3,45,1003,75,0,0,40,0,0,0,0,0,0,0,0
20100924,MATTHEW,1200,,TS,14.2,-81.1,45,1001,105,0,0,75,0,0,0,0,0,0,0,0
20100924,MATTHEW,1800,,TS,14.6,-83,50,998,150,30,0,120,45,0,0,0,0,0,0,0
20100924,MATTHEW,1900,L,TS,14.7,-83.3,50,998,150,30,0,120,45,0,0,0,0,0,0,0
20100925,MATTHEW,0,,TS,15.2,-84.6,50,998,150,75,0,120,45,0,0,0,0,0,0,0
20100925,MATTHEW,600,,TS,15.8,-86.1,45,998,150,0,0,120,0,0,0,0,0,0,0,0
20100925,MATTHEW,1200,,TS,16.3,-87.7,35,1000,120,0,0,30,0,0,0,0,0,0,0,0
20100925,MATTHEW,1500,L,TS,16.5,-88.4,35,1000,120,0,0,30,0,0,0,0,0,0,0,0
20100925,MATTHEW,1800,,TD,16.7,-89.4,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
20100926,MATTHEW,0,,TD,17,-90.8,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
20100926,MATTHEW,600,,TD,17.3,-91.9,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
20100926,MATTHEW,1200,,LO,17.5,-92.8,20,1002,0,0,0,0,0,0,0,0,0,0,0,0
20100926,MATTHEW,1800,,LO,17.2,-93.3,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL162010,,NICOLE,12,,,0,,,,,,,,,,,,,,
20100928,NICOLE,0,,LO,19.4,-84.1,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
20100928,NICOLE,600,,LO,19.8,-83.5,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20100928,NICOLE,1200,,TS,20.4,-83,35,1001,0,300,0,0,0,0,0,0,0,0,0,0
20100928,NICOLE,1800,,TS,21,-82.7,40,999,0,300,0,0,0,0,0,0,0,0,0,0
20100929,NICOLE,0,,TS,21.4,-82.2,35,997,0,300,0,0,0,0,0,0,0,0,0,0
20100929,NICOLE,600,,TS,21.7,-81.6,35,996,0,300,300,0,0,0,0,0,0,0,0,0
20100929,NICOLE,1200,,TS,21.9,-81,40,995,0,300,300,0,0,0,0,0,0,0,0,0
20100929,NICOLE,1500,S,LO,22.2,-80.5,40,995,0,300,300,0,0,0,0,0,0,0,0,0
20100929,NICOLE,1800,,LO,23.3,-80.1,40,994,120,300,0,0,0,0,0,0,0,0,0,0
20100930,NICOLE,0,,LO,24.7,-79.6,40,994,120,300,0,0,0,0,0,0,0,0,0,0
20100930,NICOLE,600,,EX,26.1,-79,40,995,180,300,0,0,0,0,0,0,0,0,0,0
20100930,NICOLE,1200,,EX,27.4,-78.5,40,996,180,300,0,0,0,0,0,0,0,0,0,0
AL172010,,OTTO,47,,,0,,,,,,,,,,,,,,
20101006,OTTO,600,,SD,22,-67.2,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
20101006,OTTO,1200,,SS,22.6,-67.8,40,995,100,100,80,80,0,0,0,0,0,0,0,0
20101006,OTTO,1800,,SS,23,-68.1,50,991,100,100,80,80,0,40,40,0,0,0,0,0
20101007,OTTO,0,,SS,23.2,-68.2,55,989,100,100,80,80,0,40,40,0,0,0,0,0
20101007,OTTO,600,,SS,23.4,-68.3,50,990,100,100,80,80,0,40,40,0,0,0,0,0
20101007,OTTO,1200,,TS,23.6,-68.3,45,994,100,100,80,80,0,0,0,0,0,0,0,0
20101007,OTTO,1800,,TS,23.8,-67.8,50,992,100,120,80,60,30,30,0,0,0,0,0,0
20101008,OTTO,0,,TS,24,-67,55,989,100,150,80,60,40,40,0,0,0,0,0,0
20101008,OTTO,600,,TS,24.4,-66.1,60,986,100,150,80,60,40,40,0,0,0,0,0,0
20101008,OTTO,1200,,HU,25.2,-64.8,65,983,100,170,80,60,40,50,40,0,20,25,15,0
20101008,OTTO,1800,,HU,26.2,-63.3,70,980,100,170,80,60,40,60,40,0,20,25,15,0
20101009,OTTO,0,,HU,27.2,-61.7,75,976,110,190,60,70,40,60,40,0,20,25,15,0
